,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
561,"[10770, 18]",78096,"Drama based on a true story. Rich, high-flying brothers Robert and Andrew Kissel seemingly have everything: beautiful wives who love them, great jobs and huge houses. But beneath the surface lie resentments and secrets that will eventually be their horrible undoing",1.260253,/k6qzB42ZyiyOMAP9EZlASj68O18.jpg,2008-11-15,The Two Mr. Kissels,4.5,4
562,"[10770, 18, 10749]",35830,"Five-time Emmy nominee and Golden Globe winner Henry Winkler stars in The Most Wonderful Time of the Year, the story of what happens when you open your heart to the power of Christmas. Disenchanted single mom Jennifer Cullen (Brooke Burns) is a Scroogette when it comes to anything Christmas. In fact, even her six-year-old son, Brian, is having trouble believing in Santa Claus. But when her Uncle Ralph (Henry Winkler) visits and brings a fellow passenger from his flight named Morgan Derby (Warren Christie), Jennifer s dubious heart awakens to the possibility that perhaps Christmas really does hold miracles. It s uplifting and laugh-packed and a story that will inspire the whole family to believe.",1.256208,/qhn3QemSCkU0Yi7XtCxPi0vOgsf.jpg,2008-12-13,The Most Wonderful Time of the Year,4.7,10
563,"[10751, 10770, 35]",51836,"It's three days before Christmas, and Nick Snowden forgets about spending early Christmas with his wife, Sandy due to pressure at work. After a fight, Nick walks through a magical mirror and ends up with amnesia. Now it's up to Sandy to recharge his memory and save Christmas once and for all, but Nick's old nemesis Buck Seger returns and uses Santa's amnesia to his advantage.",1.216859,/97RIuh5saRRVChoygmwdpPnZM6Q.jpg,2008-08-08,Snow 2: Brain Freeze,3.9,6
564,"[10770, 28, 53]",36496,"On the inside, there are no rules. See what happens when Prison Officials Profit from Illegal fights.",1.213597,/3duGjwI8DtlFJposHffHL9g6ZrX.jpg,2008-01-01,Ring of Death,5.8,2
565,"[9648, 10770]",52571,"An astronomer and a cryptographer uncover a series of ancient tunnels, unwittingly unleashing a deadly Sphinx. In order to trap the Sphinx back in its tomb and stop impending destruction, our explorers must solve a series of complicated and possibly deadly riddles.",1.209189,/REaaLF9vjkERIdacv345mioOzL.jpg,2008-06-13,Riddles of the Sphinx,2.4,4
566,"[80, 18, 9648, 10770]",34446,"Beautiful ALLISON (Cynthia Preston), 30, has no trouble finding a man. It's keeping them that's the problem...",1.20843,/fjQBg7w7fbAupMtOnqSqPJ4gpTp.jpg,2008-03-01,The Love of Her Life,1.0,2
567,"[10770, 35, 14]",13541,"As Rincewind involuntarily becomes a guide to the naive tourist Twoflower, they find themselves forced to flee the city of Ankh-Morpork to escape a terrible fire, and begin on a journey across the Disc. Unknown to them, their journey &amp; fate is being decided by the Gods playing a board game the whole time.",1.182793,/zexAAjMcynUEQhWQSwP1X3r9ifc.jpg,2008-03-23,The Colour of Magic,6.2,40
568,"[10770, 28, 14]",41550,"The corrupt Emperor Tiberius forces his bravest general, Marcus, to subdue the monstrous Cyclops that has been decimating the countryside...",1.158782,/yCz1lDZTqVjenow7WZfiGd4UOau.jpg,2008-12-06,Cyclops,3.2,10
569,"[18, 10770]",37432,"Five high school cheerleaders, including the daughter of the school principal, run amok -- and teachers, parents and administrators allow them to get away with a wide range of scandalous behavior. Know as the ""fab five,"" the girls disregard school rules, drink alcohol and post suggestive pictures on the Internet. But when the new cheerleading coach attempts to discipline them, her superiors ask her to resign. The real version of the events took place in McKinney, Texas, a Dallas suburb, and received national media attention in 2006.",1.147905,/7mrS2hkrGDBL99Q1kilk9q7SBjO.jpg,2008-08-02,Fab Five: The Texas Cheerleader Scandal,5.1,18
570,"[10770, 27, 53]",19241,"While camping in Jasper Park up North California, the couple Tom Alan Smithee and Gwen Marie Holden are attacked by a group of strangers; Tom is immediately killed and Gwen is abducted by the men to an underground facility to breed.",1.144622,/pVXgfzIJcygHFVpL9huHPlSGFSC.jpg,2008-01-03,Backwoods,4.1,7
571,"[35, 18, 10770]",208594,"Drama which tells the story of comedian Tony Hancock's love affair with his friend's wife, and her fight to save the man and his career.",1.131876,/t1WVlpkq7Um6SFsSpvjcO6Aja6V.jpg,2008-03-26,Hancock & Joan,7.5,1
572,"[10770, 18, 28, 53]",17638,"Kristin Scott is wrongfully blamed for the death of her father just prior to his retirement as a Captain with the fire department. Along with being the only female firefighter on her squad, this puts her at odds with the other members of her team and she resigns. To prove herself she tackles the grueling training of smoke jumping. This is a rugged type of firefighter who jumps out of airplanes directly into the flames.",1.126591,/bxZG1kUlFsUGLlwOXrSAfb815bp.jpg,2008-09-27,Trial by Fire,3.3,3
573,"[10770, 12, 14, 27]",18676,"A team of Smithsonian researchers have stumbled across a lost walled Aztec city guarded by some evil spirits, including a ""great flying serpent of death."" As days turn to weeks, Susan Jordan, the daughter of the professor leading the expedition, assembles a team to rescue her father and his colleagues from the clutches of the ancient Aztec warriors and their horrible serpent god.",1.115618,/kFDMz3fMxB2NE73xuErrBMGjFyl.jpg,2008-12-20,The Lost Treasure of the Grand Canyon,3.7,6
574,"[10770, 18, 53]",43053,"A smart, attractive, ER physician, Beth, turns to an internet site for medical personnel to share the frustrations of her job and the stress of her family life and connects with someone. When they meet in person, Beth is surprised to find that Finn is a woman. The next thing Beth knows, she's awaking in Finn's bed not knowing what happened.",1.096107,/wkFotPoCv8aPTXn0OtjgzKAMIlw.jpg,2008-06-30,Web of Desire,6.0,2
575,"[28, 18, 878, 10770]",32896,"Lori and John Wilson, employees of an emergency response center, must find a way to survive the initial lava storms, to save John's father and their two teenage children. Even more importantly, they must find a way to slow the path of the lava storms, to give humankind the time to find a solution to this natural disaster, in order to save humanity and our Earth.",1.093224,/2rtq6x59z1K9Vgnc9NWZFJXFkfV.jpg,2008-03-15,Lava Storm,2.8,4
576,"[10770, 16, 10751]",305355,"A Miser Brothers' Christmas is a sequel to the classic 1974 television special The Year Without a Santa Claus. The stop-motion animated special, produced by Warner Brothers Television Animation (owners of the post-1973 Rankin/Bass animated special library) and Toronto-based Cuppa Coffee Studios, premiered as part of ABC Family's 25 Days of Christmas on December 13, 2008. Mickey Rooney reprised his role of Santa Claus, which originally debuted in the 1970 special Santa Claus is Comin' to Town, while George S. Irving reprised his role as the Heat Miser. Original music was written by William K. Anderson, with the exception of ""Snow Miser/Heat Miser"", which was written by Maury Laws and Jules Bass for the 1974 special. Eddie Guzelian (Lilo &amp; Stitch 2: Stitch Has a Glitch) wrote the story and Dave Barton Thomas directed.  The special was nominated for the 2008 Annie Award for Best Animated Television Production.",1.08933,/sKzyKrhHy67eepfq6Pks91Op8gL.jpg,2008-12-13,A Miser Brothers' Christmas,5.0,3
577,"[10770, 18]",287327,"Debbie, a working class single mother from Leeds, moves her family to Bradford, where they find themselves in an ethnic minority. Daughter Leah must adapt to being the only white girl at school.",1.081774,/zG0FHxQiuamXzb9YgLXy9M2qsgo.jpg,2008-03-10,White Girl,6.5,1
578,"[80, 9648, 53, 10770]",27949,A manipulative mother increases her plotting to stay in control.,1.079159,/r2q0hU6xz5TNmKsrZDRWfFl6Ot0.jpg,2008-09-21,The Governor's Wife,2.0,4
579,"[12, 14, 18, 10749]",8966,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.",6.257588,/nlvPMLCdum7bkHKmDSMnNLGztmW.jpg,2008-11-20,Twilight,5.7,2478
580,"[12, 14, 28, 53]",1735,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",4.713122,/53hrZvxiV3HgG6pdhuMeErIc7Hg.jpg,2008-07-01,The Mummy: Tomb of the Dragon Emperor,5.1,1053
581,"[14, 28]",8960,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",4.523611,/dsCxSr4w3g2ylhlZg3v5CB5Pid7.jpg,2008-07-01,Hancock,6.1,2216
582,"[14, 18, 53, 9648, 10749]",4922,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",4.256833,/4O4INOPtWTfHq3dd5vYTPV0TCwa.jpg,2008-11-24,The Curious Case of Benjamin Button,7.3,2451
583,"[14, 28, 878]",10529,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",3.64146,/fjRXOzuBEg0VGDM701ftBaVqWTr.jpg,2008-04-24,Outlander,6.2,257
584,"[12, 14, 878]",11253,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy and his crew set out to defeat the evil prince.",3.081821,/fFcZqnWDeQsImDAAIyAimc3SGEl.jpg,2008-07-11,Hellboy II: The Golden Army,6.5,1186
585,"[14, 28, 12]",13486,"The heroic tale of young Mathayus and his relentless quest for justice against an evil and powerful villain, King Sargon. Mathayus faces heart-stopping tribulations during his adventurous, odds-defying trajectory toward his ultimate destiny: becoming the formidable warrior king of an ancient desert empire.",3.081197,/quqsgaoLSct4DzsKb6I7S5wmapw.jpg,2008-07-19,The Scorpion King: Rise of a Warrior,4.3,96
586,"[12, 10751, 14]",2454,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",3.070867,/mEHd5n927ifJEODgbtC09Faqwcg.jpg,2008-05-15,The Chronicles of Narnia: Prince Caspian,6.2,1149
587,"[12, 28, 18, 14]",7840,A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,2.854647,/rnGR3EHkL4ryhQd50XBrtRrV8nq.jpg,2008-02-22,"10,000 BC",5.1,733
588,"[16, 10751, 12, 14]",13179,"Journey into the secret world of Pixie Hollow and hear Tinker Bell speak for the very first time as the astonishing story of Disney's most famous fairy is finally revealed in the all-new motion picture ""Tinker Bell.""",2.659669,/dx9FiWtcY4u5Kla6Cetw1a6W2qK.jpg,2008-10-27,Tinker Bell,6.7,221
589,"[12, 14, 878]",8247,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",2.447897,/mIz6FQabZrrzsOwYFpUpreijpvx.jpg,2008-02-10,Jumper,5.9,1364
590,"[35, 14, 10749]",12797,"Dentist, Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.",2.401606,/ePrGYQ5SYLSclA8VDo6RvafaYGq.jpg,2008-09-19,Ghost Town,6.4,231
591,"[12, 10751, 14]",8204,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",2.242461,/nSLjsBDzwsIpQL534CNfAKidyAm.jpg,2008-02-14,The Spiderwick Chronicles,6.2,394
592,"[12, 10751, 14]",2309,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.",2.143572,/3yIVMwPDrWLeZ8fJ5HLbGWnCz9f.jpg,2008-12-11,Inkheart,5.9,414
593,"[12, 14, 18]",14784,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",1.970077,/gUex3Twn97Jp8F27Op1r7OnMTFt.jpg,2008-05-30,The Fall,7.7,358
594,"[28, 12, 14]",1729,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",1.944254,/4jTVS5uij49cqzLKXjaQywIp7cV.jpg,2008-04-18,The Forbidden Kingdom,6.2,342
